Chart,Tool,Alert_ID,Standard_ID,CIS_Cluster,Description,Resource,Original_YAML,Characters
ussigw-core,datree,CONTAINERS_MISSING_LIVENESSPROBE_KEY,check_7,N/A,Ensure each container has a configured liveness probe,"['Deployment/core', '/spec/template/spec/containers/0']","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'core', 'labels': {'app': 'core'}}, 'spec': {'replicas': 4, 'selector': {'matchLabels': {'app': 'core'}}, 'template': {'metadata': {'labels': {'app': 'core'}}, 'spec': {'containers': [{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}], 'volumes': [{'name': 'ussigw-core-properties', 'configMap': {'name': 'ussigw-core-properties-configmap'}}, {'name': 'ussigw-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-cdr'}}, {'name': 'ussigw-es-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-es-cdr'}}, {'name': 'ussigw-log', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-log'}}, {'name': 'ussigw-core-data', 'configMap': {'name': 'ussigw-core-data-configmap'}}, {'name': 'ussigw-alarm', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-alarm'}}]}}}}",1502
ussigw-core,datree,CONTAINERS_MISSING_LIVENESSPROBE_KEY,check_7,N/A,Ensure each container has a configured liveness probe,"['Pod/dummy-test', '/spec/containers/0']","{'apiVersion': 'v1', 'kind': 'Pod', 'metadata': {'name': 'dummy-test', 'annotations': {'helm.sh/hook': 'test'}}, 'spec': {'containers': [{'name': 'echo', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'command': ['sleep'], 'args': ['30']}], 'restartPolicy': 'Never'}}",271
ussigw-core,datree,CONTAINERS_MISSING_READINESSPROBE_KEY,check_8,N/A,Ensure each container has a configured readiness probe,"['Deployment/core', '/spec/template/spec/containers/0']","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'core', 'labels': {'app': 'core'}}, 'spec': {'replicas': 4, 'selector': {'matchLabels': {'app': 'core'}}, 'template': {'metadata': {'labels': {'app': 'core'}}, 'spec': {'containers': [{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}], 'volumes': [{'name': 'ussigw-core-properties', 'configMap': {'name': 'ussigw-core-properties-configmap'}}, {'name': 'ussigw-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-cdr'}}, {'name': 'ussigw-es-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-es-cdr'}}, {'name': 'ussigw-log', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-log'}}, {'name': 'ussigw-core-data', 'configMap': {'name': 'ussigw-core-data-configmap'}}, {'name': 'ussigw-alarm', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-alarm'}}]}}}}",1502
ussigw-core,datree,CONTAINERS_MISSING_READINESSPROBE_KEY,check_8,N/A,Ensure each container has a configured readiness probe,"['Pod/dummy-test', '/spec/containers/0']","{'apiVersion': 'v1', 'kind': 'Pod', 'metadata': {'name': 'dummy-test', 'annotations': {'helm.sh/hook': 'test'}}, 'spec': {'containers': [{'name': 'echo', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'command': ['sleep'], 'args': ['30']}], 'restartPolicy': 'Never'}}",271
kubeauth.io,datree,DEPLOYMENT_INCORRECT_REPLICAS_VALUE,check_45,N/A,Ensure Deployment has more than one replica configured,"['Deployment/kubeauth-controller', '/spec']",{},38927
kubeauth.io,datree,DEPLOYMENT_INCORRECT_REPLICAS_VALUE,check_45,N/A,Ensure Deployment has more than one replica configured,"['Deployment/kubeauth-metrics', '/spec']",{},38927
kubeauth.io,datree,DEPLOYMENT_INCORRECT_REPLICAS_VALUE,check_45,N/A,Ensure Deployment has more than one replica configured,"['Deployment/kubeauth-server', '/spec']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_REQUEST_KEY,check_1,N/A,Ensure each container has a configured memory request,"['Deployment/kubeauth-controller', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_REQUEST_KEY,check_1,N/A,Ensure each container has a configured memory request,"['Deployment/kubeauth-metrics', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_REQUEST_KEY,check_1,N/A,Ensure each container has a configured memory request,"['Deployment/kubeauth-monitoring', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_REQUEST_KEY,check_1,N/A,Ensure each container has a configured memory request,"['Deployment/kubeauth-server', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_READINESSPROBE_KEY,check_8,N/A,Ensure each container has a configured readiness probe,"['Deployment/kubeauth-controller', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_READINESSPROBE_KEY,check_8,N/A,Ensure each container has a configured readiness probe,"['Deployment/kubeauth-metrics', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_READINESSPROBE_KEY,check_8,N/A,Ensure each container has a configured readiness probe,"['Deployment/kubeauth-monitoring', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_READINESSPROBE_KEY,check_8,N/A,Ensure each container has a configured readiness probe,"['Deployment/kubeauth-server', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_LIMIT_KEY,check_2,N/A,Ensure each container has a configured memory limit,"['Deployment/kubeauth-controller', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_LIMIT_KEY,check_2,N/A,Ensure each container has a configured memory limit,"['Deployment/kubeauth-metrics', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_LIMIT_KEY,check_2,N/A,Ensure each container has a configured memory limit,"['Deployment/kubeauth-monitoring', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_MEMORY_LIMIT_KEY,check_2,N/A,Ensure each container has a configured memory limit,"['Deployment/kubeauth-server', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_READONLYROOTFILESYSTEM_VALUE,check_27,N/A,Ensure each container has a read-only root filesystem,"['Deployment/kubeauth-controller', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_READONLYROOTFILESYSTEM_VALUE,check_27,N/A,Ensure each container has a read-only root filesystem,"['Deployment/kubeauth-metrics', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_READONLYROOTFILESYSTEM_VALUE,check_27,N/A,Ensure each container has a read-only root filesystem,"['Deployment/kubeauth-monitoring', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_READONLYROOTFILESYSTEM_VALUE,check_27,N/A,Ensure each container has a read-only root filesystem,"['Deployment/kubeauth-server', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_KEY_ALLOWPRIVILEGEESCALATION,check_22,Pod Security Policy,Prevent containers from escalating privileges,"['Deployment/kubeauth-controller', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_KEY_ALLOWPRIVILEGEESCALATION,check_22,Pod Security Policy,Prevent containers from escalating privileges,"['Deployment/kubeauth-metrics', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_KEY_ALLOWPRIVILEGEESCALATION,check_22,Pod Security Policy,Prevent containers from escalating privileges,"['Deployment/kubeauth-monitoring', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_MISSING_KEY_ALLOWPRIVILEGEESCALATION,check_22,Pod Security Policy,Prevent containers from escalating privileges,"['Deployment/kubeauth-server', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_KEY_HOSTPORT,check_29,N/A,Prevent containers from insecurely exposing workload,"['Deployment/kubeauth-controller', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_KEY_HOSTPORT,check_29,N/A,Prevent containers from insecurely exposing workload,"['Deployment/kubeauth-metrics', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_KEY_HOSTPORT,check_29,N/A,Prevent containers from insecurely exposing workload,"['Deployment/kubeauth-monitoring', '/spec/template/spec/containers/0']",{},38927
kubeauth.io,datree,CONTAINERS_INCORRECT_KEY_HOSTPORT,check_29,N/A,Prevent containers from insecurely exposing workload,"['Deployment/kubeauth-server', '/spec/template/spec/containers/0']",{},38927
traefik-forward-auth-openid,datree,CONTAINERS_MISSING_KEY_ALLOWPRIVILEGEESCALATION,check_22,Pod Security Policy,Prevent containers from escalating privileges,"['Deployment/traefik-forward-auth-openid', '/spec/template/spec/containers/0']","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'traefik-forward-auth-openid', 'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/managed-by': 'Helm', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/version': 'latest', 'helm.sh/chart': 'traefik-forward-auth-openid-1.0.1'}}, 'spec': {'revisionHistoryLimit': 3, 'replicas': 1, 'strategy': {'type': 'Recreate'}, 'selector': {'matchLabels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid'}}, 'template': {'metadata': {'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/name': 'traefik-forward-auth-openid'}}, 'spec': {'enableServiceLinks': True, 'serviceAccountName': 'default', 'automountServiceAccountToken': True, 'hostIPC': False, 'hostNetwork': False, 'hostPID': False, 'dnsPolicy': 'ClusterFirst', 'containers': [{'env': [{'name': 'TZ', 'value': 'UTC'}], 'envFrom': [{'configMapRef': {'name': 'traefik-forward-auth-openid'}}, {'secretRef': {'name': 'traefik-forward-auth-openid'}}], 'image': 'thomseddon/traefik-forward-auth:latest', 'imagePullPolicy': 'IfNotPresent', 'livenessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 10, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'name': 'main', 'ports': [{'containerPort': 4181, 'name': 'http'}], 'readinessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 0, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'resources': {'limits': {'cpu': '100m', 'memory': '10Mi'}}, 'securityContext': {'capabilities': {'drop': ['ALL']}, 'readOnlyRootFilesystem': True, 'runAsGroup': 65534, 'runAsNonRoot': True, 'runAsUser': 65534}, 'startupProbe': {'failureThreshold': 30, 'initialDelaySeconds': 0, 'periodSeconds': 5, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}}]}}}}",2039
traefik-forward-auth-openid,datree,DEPLOYMENT_INCORRECT_REPLICAS_VALUE,check_45,N/A,Ensure Deployment has more than one replica configured,"['Deployment/traefik-forward-auth-openid', '/spec']","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'traefik-forward-auth-openid', 'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/managed-by': 'Helm', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/version': 'latest', 'helm.sh/chart': 'traefik-forward-auth-openid-1.0.1'}}, 'spec': {'revisionHistoryLimit': 3, 'replicas': 1, 'strategy': {'type': 'Recreate'}, 'selector': {'matchLabels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid'}}, 'template': {'metadata': {'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/name': 'traefik-forward-auth-openid'}}, 'spec': {'enableServiceLinks': True, 'serviceAccountName': 'default', 'automountServiceAccountToken': True, 'hostIPC': False, 'hostNetwork': False, 'hostPID': False, 'dnsPolicy': 'ClusterFirst', 'containers': [{'env': [{'name': 'TZ', 'value': 'UTC'}], 'envFrom': [{'configMapRef': {'name': 'traefik-forward-auth-openid'}}, {'secretRef': {'name': 'traefik-forward-auth-openid'}}], 'image': 'thomseddon/traefik-forward-auth:latest', 'imagePullPolicy': 'IfNotPresent', 'livenessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 10, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'name': 'main', 'ports': [{'containerPort': 4181, 'name': 'http'}], 'readinessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 0, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'resources': {'limits': {'cpu': '100m', 'memory': '10Mi'}}, 'securityContext': {'capabilities': {'drop': ['ALL']}, 'readOnlyRootFilesystem': True, 'runAsGroup': 65534, 'runAsNonRoot': True, 'runAsUser': 65534}, 'startupProbe': {'failureThreshold': 30, 'initialDelaySeconds': 0, 'periodSeconds': 5, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}}]}}}}",2039
traefik-forward-auth-openid,datree,CONTAINERS_MISSING_MEMORY_REQUEST_KEY,check_1,N/A,Ensure each container has a configured memory request,"['Deployment/traefik-forward-auth-openid', '/spec/template/spec/containers/0']","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'traefik-forward-auth-openid', 'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/managed-by': 'Helm', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/version': 'latest', 'helm.sh/chart': 'traefik-forward-auth-openid-1.0.1'}}, 'spec': {'revisionHistoryLimit': 3, 'replicas': 1, 'strategy': {'type': 'Recreate'}, 'selector': {'matchLabels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid'}}, 'template': {'metadata': {'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/name': 'traefik-forward-auth-openid'}}, 'spec': {'enableServiceLinks': True, 'serviceAccountName': 'default', 'automountServiceAccountToken': True, 'hostIPC': False, 'hostNetwork': False, 'hostPID': False, 'dnsPolicy': 'ClusterFirst', 'containers': [{'env': [{'name': 'TZ', 'value': 'UTC'}], 'envFrom': [{'configMapRef': {'name': 'traefik-forward-auth-openid'}}, {'secretRef': {'name': 'traefik-forward-auth-openid'}}], 'image': 'thomseddon/traefik-forward-auth:latest', 'imagePullPolicy': 'IfNotPresent', 'livenessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 10, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'name': 'main', 'ports': [{'containerPort': 4181, 'name': 'http'}], 'readinessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 0, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'resources': {'limits': {'cpu': '100m', 'memory': '10Mi'}}, 'securityContext': {'capabilities': {'drop': ['ALL']}, 'readOnlyRootFilesystem': True, 'runAsGroup': 65534, 'runAsNonRoot': True, 'runAsUser': 65534}, 'startupProbe': {'failureThreshold': 30, 'initialDelaySeconds': 0, 'periodSeconds': 5, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}}]}}}}",2039
traefik-forward-auth-openid,datree,CONTAINERS_MISSING_IMAGE_VALUE_VERSION,check_0,N/A,Ensure each container image has a pinned (tag) version,"['Deployment/traefik-forward-auth-openid', '/spec/template/spec/containers/0']","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'traefik-forward-auth-openid', 'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/managed-by': 'Helm', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/version': 'latest', 'helm.sh/chart': 'traefik-forward-auth-openid-1.0.1'}}, 'spec': {'revisionHistoryLimit': 3, 'replicas': 1, 'strategy': {'type': 'Recreate'}, 'selector': {'matchLabels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/name': 'traefik-forward-auth-openid', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid'}}, 'template': {'metadata': {'labels': {'app.kubernetes.io/component': 'main', 'app.kubernetes.io/instance': 'traefik-forward-auth-openid', 'app.kubernetes.io/name': 'traefik-forward-auth-openid'}}, 'spec': {'enableServiceLinks': True, 'serviceAccountName': 'default', 'automountServiceAccountToken': True, 'hostIPC': False, 'hostNetwork': False, 'hostPID': False, 'dnsPolicy': 'ClusterFirst', 'containers': [{'env': [{'name': 'TZ', 'value': 'UTC'}], 'envFrom': [{'configMapRef': {'name': 'traefik-forward-auth-openid'}}, {'secretRef': {'name': 'traefik-forward-auth-openid'}}], 'image': 'thomseddon/traefik-forward-auth:latest', 'imagePullPolicy': 'IfNotPresent', 'livenessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 10, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'name': 'main', 'ports': [{'containerPort': 4181, 'name': 'http'}], 'readinessProbe': {'failureThreshold': 3, 'initialDelaySeconds': 0, 'periodSeconds': 10, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}, 'resources': {'limits': {'cpu': '100m', 'memory': '10Mi'}}, 'securityContext': {'capabilities': {'drop': ['ALL']}, 'readOnlyRootFilesystem': True, 'runAsGroup': 65534, 'runAsNonRoot': True, 'runAsUser': 65534}, 'startupProbe': {'failureThreshold': 30, 'initialDelaySeconds': 0, 'periodSeconds': 5, 'tcpSocket': {'port': 4181}, 'timeoutSeconds': 1}}]}}}}",2039
rclone,datree,CONTAINERS_INCORRECT_READONLYROOTFILESYSTEM_VALUE,check_27,N/A,Ensure each container has a read-only root filesystem,"['CronJob/rclone', '/spec/jobTemplate/spec/template/spec/containers/0']","{'apiVersion': 'batch/v1', 'kind': 'CronJob', 'metadata': {'name': 'rclone'}, 'spec': {'schedule': '0 0/12 * * *', 'successfulJobsHistoryLimit': 8, 'failedJobsHistoryLimit': 5, 'concurrencyPolicy': 'Forbid', 'startingDeadlineSeconds': 43200, 'jobTemplate': {'spec': {'template': {'metadata': {'labels': {'app.kubernetes.io/name': 'rclone', 'app.kubernetes.io/instance': 'rclone'}}, 'spec': {'restartPolicy': 'Never', 'containers': [{'name': 'rclone', 'image': 'rclone/rclone:1.57.0', 'imagePullPolicy': 'IfNotPresent', 'args': ['--config', '/config/rclone/rclone.conf', '--progress', 'copy', '', ''], 'resources': {}, 'volumeMounts': [{'mountPath': '/config/rclone/rclone.conf', 'name': 'rclone-config', 'subPath': 'rclone.conf'}]}], 'volumes': [{'name': 'rclone-config', 'configMap': {'name': 'rclone-rclone-config'}}]}}}}}}",825
